,time,X_value,Y_value,Z_value
12362,34.7204,11.41351,-20.42316,-3.31846
12363,34.7226,11.21957,-20.83498,-3.44057
12364,34.7235,10.7048,-21.47186,-3.99126
12365,34.7253,10.35763,-21.71847,-4.77418
12366,34.7273,10.30735,-21.68495,-5.18839
12367,34.729,10.30017,-21.31144,-5.95456
12368,34.7346,9.953,-19.9467,-6.75664
12369,34.7346,9.953,-19.9467,-6.75664
12370,34.7366,9.79019,-19.46306,-6.80692
12371,34.7368,9.44302,-18.90998,-6.8165
12372,34.7394,9.26345,-17.65059,-6.65848
12373,34.7418,8.92346,-16.21882,-6.38314
12374,34.744,8.75347,-15.45744,-6.21793
12375,34.7451,8.37278,-13.88201,-5.79175
12376,34.7472,7.88195,-12.297,-5.20515
12377,34.7494,7.59703,-11.54519,-4.83404
12378,34.756,6.15807,-8.89952,-2.72229
12379,34.7561,6.15807,-8.89952,-2.72229
12380,34.7581,5.75105,-8.38236,-2.12372
12381,34.7581,4.78616,-7.59464,-1.07742
12382,34.7589,4.2642,-7.32888,-0.62969
12383,34.7619,2.97848,-7.13973,0.15084
12384,34.7637,1.46769,-7.44859,1.09658
12385,34.7652,0.68716,-7.76224,1.57064
12386,34.7673,-0.81645,-8.62657,2.37512
12387,34.7693,-2.23625,-9.71118,3.08143
12388,34.7743,-4.34082,-11.72476,4.15407
12389,34.7743,-4.34082,-11.72476,4.15407
12390,34.7749,-4.99206,-12.46459,4.47011
12391,34.7772,-6.19878,-13.94665,4.92263
12392,34.7796,-7.24029,-15.4311,5.13093
12393,34.7814,-7.71435,-16.17333,5.15727
12394,34.7836,-8.58587,-17.63623,5.02079
12395,34.7855,-9.3664,-19.08716,4.59222
12396,34.7872,-9.63456,-19.73361,4.3073
12397,34.7897,-9.9099,-20.67456,3.67042
12398,34.7951,-9.81174,-21.06962,2.96411
12399,34.7951,-9.58907,-20.9092,2.78215
12400,34.7957,-9.3257,-20.62428,2.57385
12401,34.7975,-9.01205,-20.22444,2.32484
12402,34.7992,-8.03998,-19.07279,1.73824
12403,34.8011,-6.63214,-17.48778,1.09658
12404,34.8034,-5.854,-16.60909,0.87391
12405,34.8055,-4.29293,-14.81577,0.72547
12406,34.8073,-2.842,-13.94186,0.91222
12407,34.8094,-2.19794,-12.29221,0.97686
12408,34.8146,-0.45012,-9.90512,0.17957
12409,34.8146,-0.45012,-9.90512,0.17957
12410,34.8159,-0.21309,-9.52203,-0.23703
12411,34.817,0.03831,-8.92586,-1.1301
12412,34.8193,0.05267,-8.72713,-1.57783
12413,34.8214,-0.09098,-8.50446,-2.57145
12414,34.8232,-0.28971,-8.43264,-3.75662
12415,34.8256,-0.39984,-8.447,-4.44377
12416,34.8289,-0.5866,-8.55953,-5.86118
12417,34.8298,-0.6704,-8.64812,-6.4837
12418,34.8346,-1.21869,-9.20838,-6.99128
12419,34.8357,-1.21869,-9.20838,-6.99128
12420,34.8357,-1.37431,-9.36161,-6.43581
12421,34.8373,-1.68557,-9.68484,-4.73109
12422,34.8392,-1.91542,-9.9937,-2.73187
12423,34.8414,-2.02316,-10.0799,-1.77416
12424,34.8443,-2.26977,-10.25947,-0.05986
12425,34.8458,-2.34639,-10.4127,0.69195
12426,34.847,-2.27456,-10.6641,1.92739
12427,34.8523,-1.97288,-10.8748,2.89707
12428,34.8549,-1.2115,-11.17647,4.07027
12429,34.855,-0.89067,-11.27464,4.35997
12430,34.8553,-0.57223,-11.39675,4.57067
12431,34.8581,-0.26098,-11.53801,4.69996
12432,34.8594,0.37111,-11.79899,4.70475
12433,34.8611,0.9601,-11.92828,4.45335
12434,34.8636,1.2139,-12.18207,4.28575
12435,34.8652,1.66642,-12.36164,3.84281
12436,34.8687,1.86514,-12.44544,3.57944
12437,34.8688,2.20273,-12.56037,2.98087
12438,34.8746,2.49005,-12.70881,1.59938
12439,34.8746,2.49005,-12.70881,1.59938
12440,34.8753,2.44455,-12.77346,1.26418
12441,34.8771,2.36075,-12.84768,0.94095
12442,34.8792,2.09978,-13.01288,0.2921
12443,34.8812,1.80289,-13.12781,-0.23464
12444,34.883,1.65923,-13.14457,-0.4597
12445,34.8861,1.38389,-13.11105,-0.81645
12446,34.8871,1.07024,-13.0057,-1.03433
12447,34.8889,0.93377,-12.91711,-1.0894
12448,34.8972,0.65124,-12.27066,-0.97926
12449,34.8972,0.65124,-12.27066,-0.97926
12450,34.8975,0.62969,-12.05039,-0.90504
12451,34.8977,0.64167,-11.60984,-0.76377
12452,34.899,0.67997,-11.37281,-0.68476
12453,34.9033,0.80926,-10.93226,-0.49322
12454,34.9046,0.98405,-10.49171,-0.28252
12455,34.9074,1.11094,-10.25707,-0.18675
12456,34.9078,1.41502,-9.7878,0.01676
12457,34.9095,1.79331,-9.29218,0.24422
12458,34.9167,2.34639,-8.65051,0.44534
12459,34.9167,2.49723,-8.48292,0.46928
12460,34.9167,2.64089,-8.48292,0.46928
12461,34.9172,2.77736,-8.23152,0.4621
12462,34.9194,3.03594,-8.03998,0.39984
12463,34.9216,3.17241,-7.95618,0.33041
12464,34.9235,3.41424,-7.83167,0.13647
12465,34.9259,3.68,-7.71914,-0.07901
12466,34.9274,3.79493,-7.68323,-0.17478
12467,34.9293,3.95055,-7.63295,-0.33041
12468,34.9346,3.99844,-7.70956,-0.5004
12469,34.9346,3.99844,-7.70956,-0.5004
12470,34.9363,4.00083,-7.70478,-0.54111
12471,34.9373,3.99365,-7.69999,-0.56984
12472,34.9399,3.95534,-7.6952,-0.63927
12473,34.9412,3.92661,-7.66886,-0.68476
12474,34.9428,3.87633,-7.66168,-0.70152
12475,34.9453,3.76619,-7.60901,-0.76856
12476,34.9471,3.66803,-7.4869,-0.80448
12477,34.9503,3.60338,-7.4031,-0.81645
12478,34.9543,3.23945,-6.93143,-0.70152
12479,34.9543,3.23945,-6.93143,-0.70152
12480,34.9553,3.11495,-6.78777,-0.66082
12481,34.9571,2.82285,-6.52919,-0.62251
12482,34.9591,2.6768,-6.42144,-0.61054
12483,34.9613,2.37991,-6.18441,-0.56505
12484,34.9633,2.11175,-5.89231,-0.49322
12485,34.9698,2.00161,-5.75105,-0.45491
12486,34.9698,1.81007,-5.51162,-0.37111
12487,34.9698,1.72148,-5.41585,-0.35914
12488,34.9747,1.39826,-5.17403,-0.29689
12489,34.9747,1.39826,-5.17403,-0.29689
12490,34.975,1.30009,-5.18121,-0.22506
12491,34.9768,1.03193,-5.23149,0.01676
12492,34.9789,0.66561,-5.31529,0.31126
12493,34.9812,0.47407,-5.34163,0.44534
12494,34.9851,0.12211,-5.35599,0.75899
12495,34.9855,-0.28013,-5.33205,1.20911
12496,34.9869,-0.44294,-5.27219,1.43178
12497,34.9888,-0.64885,-5.16445,1.70712
12498,34.9941,-0.71589,-4.88193,1.79092
12499,34.9941,-0.72068,-4.79094,1.74303
12500,34.9957,-0.71589,-4.69996,1.68796
12501,34.9968,-0.68237,-4.62334,1.60656
12502,34.9988,-0.5435,-4.52039,1.36713
12503,35.0014,-0.35196,-4.41744,1.1708
12504,35.0029,-0.23703,-4.34561,1.13967
12505,35.0052,-0.04789,-4.17322,1.2115
12506,35.0077,0.02634,-4.12773,1.29051
12507,35.0094,0.15563,-4.11815,1.47008
12508,35.0144,0.52195,-4.20914,2.07584
12509,35.0149,0.52195,-4.20914,2.07584
12510,35.0161,0.57463,-4.29054,2.30329
12511,35.0188,0.67997,-4.56109,2.59539
12512,35.0196,0.72307,-4.75742,2.62413
12513,35.0258,0.77814,-5.20755,2.42061
12514,35.0261,0.77096,-5.435,2.25062
12515,35.0262,0.72786,-5.86358,1.85077
12516,35.0271,0.73983,-6.25863,1.4629
12517,35.029,0.76377,-6.45018,1.27375
12518,35.0349,0.90743,-7.30014,0.72068
12519,35.0352,0.90743,-7.30014,0.72068
12520,35.0352,0.95053,-7.50845,0.62012
12521,35.0408,1.02236,-7.89871,0.47646
12522,35.0409,1.09658,-8.08068,0.39984
12523,35.0409,1.14446,-8.39672,0.22985
12524,35.043,1.27854,-8.70319,0.06704
12525,35.0453,1.36234,-8.85163,-0.00718
12526,35.047,1.4629,-9.08867,-0.13887
12527,35.049,1.56825,-9.31612,-0.22985
12528,35.0542,1.74303,-9.60583,-0.40224
12529,35.0542,1.79571,-9.60583,-0.47167
12530,35.0558,1.86275,-9.73033,-0.56265
12531,35.057,1.95373,-9.7878,-0.65603
12532,35.0593,2.1309,-9.91469,-0.80687
12533,35.0609,2.21949,-9.98652,-0.86912
12534,35.0629,2.43737,-10.08947,-0.98644
12535,35.0657,2.65764,-10.14694,-1.11813
12536,35.0673,2.76539,-10.15891,-1.19953
12537,35.0692,3.01679,-10.13018,-1.35037
12538,35.0747,3.50043,-10.03201,-1.55628
12539,35.0747,3.50043,-10.03201,-1.55628
12540,35.0758,3.58423,-10.01286,-1.57543
12541,35.0771,3.67042,-9.98891,-1.58501
12542,35.079,3.83323,-9.91948,-1.55628
12543,35.0819,3.96013,-9.81892,-1.5036
12544,35.0832,4.00802,-9.75428,-1.48445
12545,35.085,4.12534,-9.65372,-1.44614
12546,35.0871,4.25941,-9.54119,-1.4222
12547,35.0889,4.33124,-9.48851,-1.41023
12548,35.0941,4.38631,-9.29457,-1.35037
12549,35.0941,4.38631,-9.29457,-1.35037
12550,35.0958,4.37673,-9.2419,-1.31685
12551,35.097,4.38392,-9.16768,-1.29291
12552,35.1044,4.37434,-9.14374,-1.29291
12553,35.1044,4.33124,-9.0767,-1.32403
12554,35.1044,4.26899,-9.01684,-1.39107
12555,35.1049,4.22589,-8.98571,-1.42699
12556,35.1069,4.12534,-8.93304,-1.44614
12557,35.1088,4.04632,-8.89952,-1.38629
12558,35.1148,3.92422,-8.7391,-1.2546
12559,35.1148,3.8907,-8.70319,-1.18517
12560,35.1156,3.8907,-8.70319,-1.18517
12561,35.1168,3.89788,-8.69361,-1.01038
12562,35.1194,3.91225,-8.71277,-0.78772
12563,35.1208,3.93619,-8.72234,-0.64406
12564,35.1226,4.04154,-8.7822,-0.28731
12565,35.1251,4.12534,-8.84445,0.18915
12566,35.127,4.1804,-8.87079,0.45252
12567,35.1287,4.2666,-8.95938,1.02475
12568,35.1347,4.34082,-9.1605,1.90105
12569,35.1351,4.38152,-9.22275,2.18118
12570,35.1351,4.43899,-9.28021,2.41822
12571,35.1368,4.49166,-9.33767,2.62173
12572,35.139,4.53955,-9.50048,2.90904
12573,35.1413,4.60658,-9.70639,3.02636
12574,35.1429,4.63771,-9.82371,3.04552
12575,35.145,4.71912,-10.10623,2.9689
12576,35.1477,4.77179,-10.25947,2.86355
12577,35.1494,4.85559,-10.57072,2.56187
12578,35.1552,4.98249,-11.29619,1.64966
12579,35.1552,4.98249,-11.29619,1.64966
12580,35.1556,5.00164,-11.47576,1.39107
12581,35.1571,5.03995,-11.83729,0.88828
12582,35.159,5.02798,-11.99532,0.6704
12583,35.1612,4.92502,-12.30178,0.33999
12584,35.1634,4.70236,-12.45023,0.23464
12585,35.165,4.59461,-12.67768,0.07901
12586,35.1676,4.36237,-12.79261,-0.05986
12587,35.169,4.25223,-12.82852,-0.10535
12588,35.1738,4.01041,-12.64895,0.0407
12589,35.1741,4.01041,-12.64895,0.0407
12590,35.1753,4.00083,-12.52206,0.14845
12591,35.177,4.06069,-12.26348,0.39027
12592,35.1866,4.2235,-11.94264,0.64406
12593,35.1867,4.34321,-11.75589,0.7518
12594,35.1867,4.61616,-11.33929,0.88349
12595,35.1867,4.78855,-11.11901,0.9194
12596,35.1871,5.16684,-10.65213,0.8787
12597,35.1899,5.57148,-10.18764,0.72307
12598,35.1953,6.13653,-9.55795,0.39027
12599,35.1953,6.29694,-9.38316,0.26576
12600,35.1958,6.43581,-9.22035,0.14126
12601,35.1975,6.55313,-9.08148,0.00958
12602,35.2,6.72552,-8.86839,-0.19872
12603,35.2011,6.80453,-8.77741,-0.26816
12604,35.2034,6.90509,-8.67206,-0.3759
12605,35.2055,6.90988,-8.64333,-0.40224
12606,35.2078,6.91227,-8.64812,-0.40224
12607,35.2094,6.91467,-8.70319,-0.34956
12608,35.2149,6.83805,-8.99768,-0.03352
12609,35.2161,6.83805,-8.99768,-0.03352
12610,35.2162,6.8165,-9.09824,0.07183
12611,35.2176,6.74228,-9.2012,0.19394
12612,35.2197,6.6896,-9.40711,0.46928
12613,35.221,6.55792,-9.6178,0.75659
12614,35.2232,6.45497,-9.70639,0.88588
12615,35.2251,6.11737,-9.90272,1.13249
12616,35.2273,5.59542,-10.18046,1.28573
12617,35.2292,5.30811,-10.31932,1.34558
12618,35.2397,4.00562,-10.93226,1.40783
12619,35.2398,4.00562,-10.93226,1.40783
12620,35.2398,3.69676,-11.0831,1.38868
12621,35.2398,3.19636,-11.38478,1.31925
12622,35.2398,3.00242,-11.51646,1.28333
12623,35.2413,2.67919,-11.74392,1.23545
12624,35.2464,2.44216,-11.94025,1.16362
12625,35.2465,2.33921,-12.00968,1.14925
12626,35.2472,2.15485,-12.13418,1.17798
12627,35.2488,2.00401,-12.21559,1.24263
12628,35.2542,1.75261,-12.23714,1.43656
12629,35.2543,1.75261,-12.23714,1.43656
12630,35.2551,1.67839,-12.20362,1.52276
12631,35.2568,1.53473,-12.06236,1.64008
12632,35.2589,1.34798,-11.84687,1.65444
12633,35.2608,1.25221,-11.73434,1.57783
12634,35.2633,1.06545,-11.50928,1.23305
12635,35.2652,0.94095,-11.32492,0.60336
12636,35.267,0.89306,-11.23633,0.17239
12637,35.2687,0.79011,-11.09268,-0.838
12638,35.2739,0.55547,-10.98493,-2.55469
12639,35.274,0.55547,-10.97057,-3.13171
12640,35.2753,0.48843,-10.98254,-3.67042
12641,35.2766,0.419,-11.02803,-4.1421
12642,35.2787,0.33999,-11.14535,-4.90587
12643,35.2807,0.19633,-11.37759,-5.28656
12644,35.2838,0.09577,-11.53083,-5.32726
12645,35.2858,-0.11014,-11.85166,-5.05671
12646,35.2877,-0.36393,-12.03363,-4.35279
12647,35.2888,-0.48125,-12.40234,-3.89549
12648,35.2956,-1.06066,-13.26907,-1.57304
12649,35.2957,-1.06066,-13.26907,-1.57304
12650,35.2961,-1.20432,-13.49892,-1.02954
12651,35.2972,-1.47487,-13.95144,-0.01915
12652,35.2989,-1.60416,-14.18608,0.419
12653,35.3007,-1.85796,-14.66972,1.18756
12654,35.3031,-2.11414,-15.12224,1.7574
12655,35.3054,-2.22668,-15.32575,1.97528
12656,35.3068,-2.41822,-15.69687,2.36554
12657,35.3089,-2.49723,-15.86686,2.53314
12658,35.3141,-2.61694,-16.37205,2.8013
12659,35.3141,-2.61694,-16.37205,2.8013
12660,35.3149,-2.61215,-16.45346,2.79412
12661,35.317,-2.60258,-16.61387,2.77496
12662,35.319,-2.61215,-16.72161,2.71032
12663,35.321,-2.61455,-16.76711,2.64567
12664,35.3234,-2.60497,-16.81978,2.53793
12665,35.3298,-2.60497,-16.84612,2.51399
12666,35.3298,-2.5499,-16.87245,2.46371
12667,35.3298,-2.43258,-16.81739,2.40864
12668,35.3351,-2.0902,-16.66655,2.2147
12669,35.3351,-1.99922,-16.66176,2.15964
12670,35.3351,-1.93457,-16.67373,2.10936
12671,35.3378,-1.89148,-16.70964,2.04232
12672,35.3391,-1.82444,-16.81978,1.90584
12673,35.3408,-1.66642,-16.82696,1.80049
12674,35.3431,-1.5491,-16.73119,1.50839
12675,35.3451,-1.40783,-16.61866,1.21869
12676,35.3471,-1.4198,-16.55641,1.0894
12677,35.3489,-1.61614,-16.5205,0.86912
12678,35.3556,-1.93218,-16.6019,0.05746
12679,35.3556,-1.93218,-16.6019,0.05746
12680,35.3556,-1.97288,-16.5612,-0.16281
12681,35.3577,-2.04711,-16.44148,-0.5028
12682,35.3594,-2.06865,-16.37444,-0.6273
12683,35.3608,-2.10457,-16.19727,-0.74462
12684,35.3642,-2.11893,-16.09431,-0.75659
12685,35.3652,-2.1333,-15.8501,-0.76617
12686,35.3681,-2.03753,-15.54603,-0.86194
12687,35.3701,-1.98725,-15.388,-0.92419
12688,35.3744,-1.50121,-14.69366,-1.35516
12689,35.3744,-1.50121,-14.69366,-1.35516
12690,35.3755,-1.31685,-14.49973,-1.47966
12691,35.3769,-0.82842,-14.052,-1.69515
12692,35.3788,-0.49801,-13.78863,-1.80528
12693,35.3812,0.21788,-13.24513,-1.98964
12694,35.3829,0.89546,-12.78303,-2.14766
12695,35.3848,1.19474,-12.57713,-2.16921
12696,35.3867,1.71191,-12.17249,-2.09978
12697,35.3886,2.24344,-11.72237,-2.01598
12698,35.3937,3.16044,-10.9562,-1.85317
12699,35.3939,3.38311,-10.73114,-1.76219
12700,35.3948,3.5986,-10.73114,-1.76219
12701,35.3967,3.83563,-10.32172,-1.6736
12702,35.3991,4.27618,-9.89075,-1.71909
12703,35.4007,4.44856,-9.68963,-1.75021
12704,35.4028,4.63053,-9.33767,-1.85077
12705,35.4047,4.58504,-9.12698,-1.90345
12706,35.4067,4.46772,-9.05754,-1.88669
12707,35.4088,4.03196,-9.00726,-1.76697
12708,35.4144,3.39269,-8.91867,-1.54191
12709,35.4145,3.39269,-8.81093,-1.52755
12710,35.4149,3.39508,-8.66249,-1.55388
12711,35.4171,3.44776,-8.47334,-1.59459
12712,35.4195,3.70155,-8.06152,-1.68318
12713,35.421,4.02956,-7.59464,-1.64726
12714,35.4232,4.15167,-7.38873,-1.58022
12715,35.4256,4.24744,-7.10381,-1.34558
12716,35.4272,4.29054,-6.90269,-1.08221
12717,35.4293,4.35758,-6.76861,-0.96489
12718,35.4343,4.81967,-6.25863,-0.77814
12719,35.4348,4.81967,-6.25863,-0.77814
12720,35.4357,4.84601,-6.22751,-0.76856
12721,35.4374,4.82207,-6.20596,-0.71828
12722,35.4392,4.8101,-6.1892,-0.68955
12723,35.4412,4.73588,-6.16047,-0.62969
12724,35.4431,4.64729,-6.07188,-0.57223
12725,35.4453,4.59701,-6.04315,-0.52674
12726,35.447,4.46053,-6.024,-0.38787
12727,35.449,4.36955,-6.02639,-0.30886
12728,35.4539,3.94098,-5.97372,0.02155
12729,35.454,3.94098,-5.97372,0.02155
12730,35.4552,3.81647,-5.94259,0.11014
12731,35.457,3.54113,-5.8947,0.28013
12732,35.4587,3.28016,-5.82288,0.39984
12733,35.4615,3.13171,-5.7702,0.44773
12734,35.463,2.88271,-5.62894,0.51477
12735,35.4647,2.62413,-5.5619,0.56265
12736,35.4667,2.49723,-5.46852,0.54829
12737,35.4695,2.19076,-5.3536,0.49561
12738,35.4754,1.62092,-5.16924,0.42139
12739,35.4754,1.62092,-5.16924,0.42139
12740,35.476,1.51558,-5.10938,0.40703
12741,35.4773,1.4222,-5.04713,0.39984
12742,35.4793,1.26897,-4.92023,0.39984
12743,35.481,1.19714,-4.76221,0.39266
12744,35.4833,1.17559,-4.69996,0.39266
12745,35.4886,1.1277,-4.56109,0.39984
12746,35.4886,1.13489,-4.50124,0.41182
12747,35.4891,1.16601,-4.39828,0.45012
12748,35.495,0.97447,-4.2642,0.62969
12749,35.4951,0.97447,-4.2642,0.62969
12750,35.4951,0.89785,-4.2235,0.64885
12751,35.4969,0.73983,-4.11576,0.65124
12752,35.4992,0.64645,-4.06308,0.63209
12753,35.5019,0.41182,-3.9745,0.56265
12754,35.5046,0.28013,-3.92661,0.53632
12755,35.5054,0.09577,-3.81887,0.47646
12756,35.5077,-0.09098,-3.69676,0.40224
12757,35.5088,-0.1652,-3.6393,0.36154
12758,35.5137,-0.19154,-3.40226,0.07901
12759,35.5146,-0.19154,-3.40226,0.07901
12760,35.5149,-0.21548,-3.33762,-0.02394
12761,35.5169,-0.25858,-3.20115,-0.19394
12762,35.5187,-0.25858,-3.14847,-0.26576
12763,35.5209,-0.27534,-3.06228,-0.39745
12764,35.5226,-0.29689,-2.97369,-0.50519
12765,35.5249,-0.27774,-2.93538,-0.57463
12766,35.5266,-0.23703,-2.86116,-0.68237
12767,35.5289,-0.25619,-2.77257,-0.78772
12768,35.5341,-0.2514,-2.69595,-0.89785
12769,35.5342,-0.23943,-2.69595,-0.89785
12770,35.5349,-0.23224,-2.67919,-0.95532
12771,35.537,-0.21548,-2.66004,-0.99602
12772,35.5396,-0.19633,-2.60737,-1.06785
12773,35.5417,-0.17239,-2.593,-1.11094
12774,35.5432,-0.09098,-2.57145,-1.2546
12775,35.5452,0.01676,-2.56906,-1.43656
12776,35.5471,0.07422,-2.56427,-1.50839
12777,35.5489,0.20591,-2.57863,-1.68318
12778,35.5544,0.57463,-2.68159,-2.09978
12779,35.5545,0.57463,-2.68159,-2.09978
12780,35.5548,0.71828,-2.71511,-2.19316
12781,35.5573,0.86433,-2.74863,-2.27456
12782,35.5589,1.16122,-2.83003,-2.36554
12783,35.5609,1.48684,-2.93778,-2.41582
12784,35.563,1.66163,-3.00721,-2.41582
12785,35.5656,1.97288,-3.1365,-2.40864
12786,35.5669,2.30808,-3.25861,-2.38709
12787,35.5689,2.48765,-3.3041,-2.3823
12788,35.5737,3.29452,-3.4717,-2.51399
12789,35.5738,3.29452,-3.4717,-2.51399
12790,35.5752,3.46691,-3.52916,-2.5499
12791,35.5769,3.61536,-3.79732,-2.57145
12792,35.5787,3.70634,-3.92182,-2.60737
12793,35.5809,3.94816,-4.16843,-2.67919
12794,35.5832,4.20674,-4.41744,-2.72947
12795,35.5854,4.30251,-4.53955,-2.76299
12796,35.5873,4.47969,-4.80292,-2.90186
12797,35.5892,4.64489,-4.95615,-3.05031
12798,35.5939,4.93939,-5.58584,-3.29692
12799,35.5951,4.93939,-5.58584,-3.29692
12800,35.5951,4.9777,-5.76541,-3.35677
12801,35.5969,4.99685,-6.20596,-3.46452
12802,35.599,4.99446,-6.6489,-3.58184
12803,35.6057,4.99685,-6.87157,-3.62254
12804,35.6057,4.94657,-7.35042,-3.71113
12805,35.6057,4.91305,-7.87956,-3.90985
12806,35.6072,4.89869,-8.1549,-4.02717
12807,35.6135,4.85559,-8.77981,-4.348
12808,35.6153,4.94178,-9.79258,-5.10699
12809,35.6153,4.93699,-10.14933,-5.37994
12810,35.6153,4.95136,-10.50847,-5.6864
12811,35.6175,4.9753,-10.89395,-6.01202
12812,35.6205,5.12614,-11.7511,-6.70397
12813,35.6214,5.53077,-12.55318,-7.34563
12814,35.6239,5.82527,-12.95782,-7.55633
12815,35.6248,6.63214,-13.74314,-7.64731
12816,35.6269,7.10381,-14.13101,-7.47732
12817,35.6306,8.13814,-14.88281,-6.71834
12818,35.6339,10.44862,-16.26431,-4.36476
12819,35.635,10.44862,-16.26431,-4.36476
12820,35.6354,10.90113,-16.6426,-3.77817
12821,35.6368,11.42069,-17.51173,-2.82285
12822,35.6391,11.53083,-18.00495,-2.44695
12823,35.6411,11.40633,-19.07998,-1.93457
12824,35.643,10.96817,-19.6139,-1.81725
12825,35.6447,10.75269,-20.43753,-1.95612
12826,35.6466,10.42228,-20.89005,-2.54033
12827,35.6487,10.25707,-20.97624,-2.88271
12828,35.6554,9.37837,-20.76076,-3.98407
12829,35.6554,9.37837,-20.76076,-3.98407
12830,35.6554,9.09106,-20.57161,-4.21392
12831,35.6571,8.58108,-19.9467,-4.61377
12832,35.6594,8.31292,-19.51095,-4.76461
12833,35.6609,7.86759,-18.42155,-5.0184
12834,35.6632,7.55633,-17.02329,-5.16445
12835,35.6653,7.41028,-16.25473,-5.19318
12836,35.6666,7.06311,-14.61226,-5.11417
12837,35.6687,6.70636,-12.85965,-4.86517
12838,35.6742,6.10061,-10.13975,-4.3911
12839,35.6742,5.90428,-9.22275,-4.20674
12840,35.6752,5.70556,-8.32489,-3.99126
12841,35.6767,5.51401,-7.45577,-3.74225
12842,35.679,5.06629,-5.79415,-3.12213
12843,35.6806,4.78137,-5.04953,-2.75342
12844,35.6827,4.10379,-3.78295,-1.86275
12845,35.6852,3.28255,-2.81088,-0.88588
12846,35.6867,2.85158,-2.49723,-0.44534
12847,35.6889,1.925,-2.24104,0.06704
12848,35.6941,-0.05746,-2.96172,0.88349
12849,35.6943,-0.05746,-2.96172,0.88349
12850,35.6948,-0.55787,-3.37593,1.34319
12851,35.6967,-1.05348,-3.85478,1.87951
12852,35.6992,-2.06147,-5.00882,3.0096
12853,35.7008,-3.04552,-6.34243,3.99365
12854,35.7029,-3.5148,-7.03917,4.42462
12855,35.7054,-4.3911,-8.50207,4.99925
12856,35.7074,-5.29135,-9.99849,5.09262
12857,35.7091,-5.73189,-10.73114,5.01601
12858,35.7142,-7.4007,-13.36963,3.94816
12859,35.7142,-7.4007,-13.36963,3.94816
12860,35.7149,-7.79815,-13.95144,3.5531
12861,35.717,-8.46376,-14.94746,2.76778
12862,35.7188,-8.72713,-15.38082,2.43737
12863,35.7206,-9.14374,-16.13262,1.99204
12864,35.7235,-9.33528,-16.74077,1.93457
12865,35.7251,-9.35443,-16.97541,2.0088
12866,35.7274,-9.32091,-17.38483,2.28653
12867,35.7291,-9.16528,-17.75834,2.49005
12868,35.7349,-8.6984,-18.29944,2.10217
12869,35.7349,-8.6984,-18.29944,2.10217
12870,35.7399,-8.48292,-18.52929,1.77416
12871,35.7399,-7.86759,-18.95547,0.9218
12872,35.7399,-7.08705,-19.33377,0.03352
12873,35.7408,-6.63214,-19.55165,-0.41182
12874,35.7442,-5.79415,-20.19571,-1.39826
12875,35.7448,-4.92263,-21.01455,-2.43977
12876,35.7472,-4.4749,-21.46228,-2.89228
12877,35.7489,-3.47888,-22.1638,-3.40945
12878,35.7537,-0.88588,-22.60195,-3.28495
12879,35.7548,-0.88588,-22.59238,-3.12932
12880,35.7558,-0.23224,-22.51337,-2.95932
12881,35.7568,0.3783,-22.34816,-2.80848
12882,35.7586,1.48445,-21.63706,-2.65046
12883,35.7612,2.33921,-20.46626,-2.50681
12884,35.7634,2.67919,-19.74798,-2.3823
12885,35.7649,3.23227,-18.11508,-2.02795
12886,35.7667,3.66324,-17.24836,-1.51318
12887,35.7687,3.84521,-15.4311,-1.16601
12888,35.7768,4.01999,-12.09827,0.36154
12889,35.7769,4.01999,-12.09827,0.36154
12890,35.7781,3.77817,-11.48294,0.68955
12891,35.7781,2.91383,-10.61861,1.20671
12892,35.7794,2.42061,-10.27383,1.38389
12893,35.7809,1.58262,-9.69681,1.57064
12894,35.7843,1.02954,-9.27063,1.73345
12895,35.7866,0.84278,-9.0767,1.7981
12896,35.7874,0.63209,-8.66967,1.88908
12897,35.7891,0.58899,-8.46616,1.93218
12898,35.7948,0.74462,-7.59464,1.81725
12899,35.7948,0.74462,-7.59464,1.81725
12900,35.7953,0.80687,-7.37916,1.75261
12901,35.7974,0.90504,-7.00804,1.53952
12902,35.8005,0.90982,-6.68242,1.28333
12903,35.8026,0.89546,-6.61059,1.18756
12904,35.8049,0.83321,-6.61299,0.97447
12905,35.8068,0.76377,-6.66087,0.85476
12906,35.8323,0.62251,-6.78777,0.61772
12907,35.8323,0.45491,-6.96734,0.46688
12908,35.8323,0.1269,-7.33606,0.47407
12909,35.8323,0.01437,-7.47732,0.51716
12910,35.8323,-0.09338,-7.64971,0.56505
12911,35.8323,-0.19154,-7.83646,0.60096
12912,35.8323,-0.38548,-8.20757,0.63927
12913,35.8324,-0.5004,-8.39912,0.64645
12914,35.8324,-0.53632,-8.68882,0.64645
12915,35.8324,-0.52913,-8.88037,0.5842
12916,35.8331,-0.49561,-8.93064,0.56984
12917,35.8331,-0.4621,-9.05994,0.61533
12918,35.8376,-0.45012,-9.37359,1.0032
12919,35.8376,-0.45012,-9.37359,1.0032
12920,35.8376,-0.45012,-9.47415,1.09897
12921,35.8378,-0.42139,-9.5771,1.26178
12922,35.8392,-0.37351,-9.73752,1.33122
12923,35.8413,-0.1676,-9.87878,1.40065
12924,35.8431,-0.01676,-9.93863,1.40783
12925,35.846,0.35914,-10.03919,1.39826
